accessions|canonical_accession|id|is_canonical|is_isoform|isoform_name|protein_name|source|source_url
|Q14832|Q14832-1||True|1|GRM3|UniProt|https://www.uniprot.org/
|Q14832|Q14832-2||True|2|GRM3|UniProt|https://www.uniprot.org/
"[""B3KVL9"", ""B7Z1T9"", ""B7Z1U6"", ""F5GXM5"", ""Q5SZ84"", ""Q6ZMQ2""]"||Q14833|True|||GRM4|UniProt|https://www.uniprot.org/
|Q14833|Q14833-1||True|1|GRM4|UniProt|https://www.uniprot.org/
|Q14833|Q14833-2||True|2|GRM4|UniProt|https://www.uniprot.org/
|Q14833|Q14833-3||True|3|GRM4|UniProt|https://www.uniprot.org/
|Q14833|Q14833-4||True|4|GRM4|UniProt|https://www.uniprot.org/
|Q14833|Q14833-5||True|5|GRM4|UniProt|https://www.uniprot.org/
"[""Q6J164""]"||P41594|True|||GRM5|UniProt|https://www.uniprot.org/
|P41594|P41594-1||True|2|GRM5|UniProt|https://www.uniprot.org/
|P41594|P41594-2||True|1|GRM5|UniProt|https://www.uniprot.org/
|P41594|P41594-3||True|3|GRM5|UniProt|https://www.uniprot.org/
||O15303|True|||GRM6|UniProt|https://www.uniprot.org/
"[""Q8NFS2"", ""Q8NFS3"", ""Q8NFS4""]"||Q14831|True|||GRM7|UniProt|https://www.uniprot.org/
|Q14831|Q14831-1||True|1|GRM7|UniProt|https://www.uniprot.org/
|Q14831|Q14831-2||True|2|GRM7|UniProt|https://www.uniprot.org/
|Q14831|Q14831-3||True|3|GRM7|UniProt|https://www.uniprot.org/
|Q14831|Q14831-4||True|4|GRM7|UniProt|https://www.uniprot.org/
|Q14831|Q14831-5||True|5|GRM7|UniProt|https://www.uniprot.org/
"[""A4D0Y3"", ""B0FZ74"", ""B0M0L0"", ""O15493"", ""O95945"", ""O95946"", ""Q3MIV9"", ""Q52M02"", ""Q6J165""]"||O00222|True|||GRM8|UniProt|https://www.uniprot.org/
|O00222|O00222-1||True|A|GRM8|UniProt|https://www.uniprot.org/
|O00222|O00222-2||True|B|GRM8|UniProt|https://www.uniprot.org/
|O00222|O00222-3||True|C|GRM8|UniProt|https://www.uniprot.org/
"[""D3DX55"", ""P23781"", ""P23782"", ""P23783"", ""P23784"", ""Q53HQ8"", ""Q53Y88"", ""Q540U8"", ""Q9BWE7"", ""Q9H8S1"", ""Q9UCH0""]"||P28799|True|||GRN|UniProt|https://www.uniprot.org/
|P28799|P28799-1||True|1|GRN|UniProt|https://www.uniprot.org/
|P28799|P28799-2||True|2|GRN|UniProt|https://www.uniprot.org/
|P28799|P28799-3||True|3|GRN|UniProt|https://www.uniprot.org/
"[""Q9UCR7""]"||P09341|True|||GROA|UniProt|https://www.uniprot.org/
"[""Q56CZ0"", ""Q58G75"", ""Q59HB1"", ""Q5I3A8"", ""Q6GV31"", ""Q6NX39"", ""Q7LDG6"", ""Q9UI94"", ""Q9UNN9""]"||O95267|True|||GRP1|UniProt|https://www.uniprot.org/
|O95267|O95267-1||True|1|GRP1|UniProt|https://www.uniprot.org/
|O95267|O95267-2||True|2|GRP1|UniProt|https://www.uniprot.org/
|O95267|O95267-3||True|3|GRP1|UniProt|https://www.uniprot.org/
|O95267|O95267-4||True|4|GRP1|UniProt|https://www.uniprot.org/
|O95267|O95267-5||True|5|GRP1|UniProt|https://www.uniprot.org/
"[""A6NDC7"", ""O00538"", ""Q9UL65""]"||Q7LDG7|True|||GRP2|UniProt|https://www.uniprot.org/
|Q7LDG7|Q7LDG7-1||True|1|GRP2|UniProt|https://www.uniprot.org/
|Q7LDG7|Q7LDG7-2||True|2|GRP2|UniProt|https://www.uniprot.org/
|Q7LDG7|Q7LDG7-3||True|3|GRP2|UniProt|https://www.uniprot.org/
|Q7LDG7|Q7LDG7-4||True|4|GRP2|UniProt|https://www.uniprot.org/
"[""D6W583"", ""O94931"", ""Q53SD7""]"||Q8IV61|True|||GRP3|UniProt|https://www.uniprot.org/
|Q8IV61|Q8IV61-1||True|1|GRP3|UniProt|https://www.uniprot.org/
|Q8IV61|Q8IV61-2||True|2|GRP3|UniProt|https://www.uniprot.org/
"[""A6H8M4"", ""C0LTP2"", ""C0LTP3"", ""C0LTP4"", ""C0LTP5"", ""C0LTP7"", ""C9J416"", ""C9JHZ1"", ""Q8N858"", ""Q96QN5"", ""Q96QN6"", ""Q96QN7""]"||Q8TDF6|True|||GRP4|UniProt|https://www.uniprot.org/
|Q8TDF6|Q8TDF6-1||True|1|GRP4|UniProt|https://www.uniprot.org/
|Q8TDF6|Q8TDF6-2||True|2|GRP4|UniProt|https://www.uniprot.org/
|Q8TDF6|Q8TDF6-3||True|3|GRP4|UniProt|https://www.uniprot.org/
|Q8TDF6|Q8TDF6-5||True|4|GRP4|UniProt|https://www.uniprot.org/
|Q8TDF6|Q8TDF6-6||True|5|GRP4|UniProt|https://www.uniprot.org/
|Q8TDF6|Q8TDF6-7||True|6|GRP4|UniProt|https://www.uniprot.org/
|Q8TDF6|Q8TDF6-8||True|7|GRP4|UniProt|https://www.uniprot.org/
|Q8TDF6|Q8TDF6-9||True|8|GRP4|UniProt|https://www.uniprot.org/
"[""B2R783"", ""Q549M6""]"||Q9HAV7|True|||GRPE1|UniProt|https://www.uniprot.org/
"[""B4DFA6"", ""Q49AJ6""]"||Q8TAA5|True|||GRPE2|UniProt|https://www.uniprot.org/
|Q8TAA5|Q8TAA5-1||True|1|GRPE2|UniProt|https://www.uniprot.org/
|Q8TAA5|Q8TAA5-2||True|2|GRPE2|UniProt|https://www.uniprot.org/
"[""Q6MZS1"", ""Q8N6N0"", ""Q8NA43""]"||Q4G1C9|True|||GRPL2|UniProt|https://www.uniprot.org/
|Q4G1C9|Q4G1C9-1||True|1|GRPL2|UniProt|https://www.uniprot.org/
|Q4G1C9|Q4G1C9-2||True|2|GRPL2|UniProt|https://www.uniprot.org/
|Q4G1C9|Q4G1C9-3||True|3|GRPL2|UniProt|https://www.uniprot.org/
|Q4G1C9|Q4G1C9-4||True|4|GRPL2|UniProt|https://www.uniprot.org/
|Q4G1C9|Q4G1C9-5||True|5|GRPL2|UniProt|https://www.uniprot.org/
|Q4G1C9|Q4G1C9-6||True|6|GRPL2|UniProt|https://www.uniprot.org/
"[""B2R910""]"||P30550|True|||GRPR|UniProt|https://www.uniprot.org/
"[""P07491"", ""P81553"", ""Q14454"", ""Q53YA0"", ""Q9BSY7""]"||P07492|True|||GRP|UniProt|https://www.uniprot.org/
|P07492|P07492-1||True|1|GRP|UniProt|https://www.uniprot.org/
|P07492|P07492-2||True|2|GRP|UniProt|https://www.uniprot.org/
|P07492|P07492-3||True|3|GRP|UniProt|https://www.uniprot.org/
"[""Q2M3W4""]"||O15063|True|||GRRE1|UniProt|https://www.uniprot.org/
"[""B3KPW0"", ""Q4W5S5"", ""Q6ZST3"", ""Q8IWD6"", ""Q8NBD2""]"||Q12849|True|||GRSF1|UniProt|https://www.uniprot.org/
|Q12849|Q12849-1||True|1|GRSF1|UniProt|https://www.uniprot.org/
|Q12849|Q12849-5||True|2|GRSF1|UniProt|https://www.uniprot.org/
"[""B9A6K2"", ""Q2M232"", ""Q5TC64"", ""Q66K26"", ""Q6P659"", ""Q8N528"", ""Q9H695""]"||Q5TC63|True|||GRTP1|UniProt|https://www.uniprot.org/
|Q5TC63|Q5TC63-1||True|1|GRTP1|UniProt|https://www.uniprot.org/
|Q5TC63|Q5TC63-2||True|2|GRTP1|UniProt|https://www.uniprot.org/
|Q5TC63|Q5TC63-3||True|3|GRTP1|UniProt|https://www.uniprot.org/
"[""A0MNN5"", ""Q8TF59""]"||Q9BQ67|True|||GRWD1|UniProt|https://www.uniprot.org/
"[""K7EL98""]"||A8MUP6|True|||GS1L2|UniProt|https://www.uniprot.org/
"[""B2R4Y5"", ""B3KX46"", ""Q5JQT3""]"||Q5JQS6|True|||GSAML|UniProt|https://www.uniprot.org/
|Q5JQS6|Q5JQS6-1||True|1|GSAML|UniProt|https://www.uniprot.org/
|Q5JQS6|Q5JQS6-2||True|2|GSAML|UniProt|https://www.uniprot.org/
"[""A4D1B6"", ""Q3MJC0"", ""Q8ND73"", ""Q9UMH3"", ""Q9Y4L9""]"||A4D1B5|True|||GSAP|UniProt|https://www.uniprot.org/
|A4D1B5|A4D1B5-1||True|1|GSAP|UniProt|https://www.uniprot.org/
|A4D1B5|A4D1B5-2||True|2|GSAP|UniProt|https://www.uniprot.org/
|A4D1B5|A4D1B5-3||True|3|GSAP|UniProt|https://www.uniprot.org/
|A4D1B5|A4D1B5-4||True|4|GSAP|UniProt|https://www.uniprot.org/
||Q9NRJ2|True|||GSAS1|UniProt|https://www.uniprot.org/
||O15499|True|||GSC2|UniProt|https://www.uniprot.org/
"[""Q86YR1""]"||P56915|True|||GSC|UniProt|https://www.uniprot.org/
"[""Q32MC5"", ""Q86VE7"", ""Q8N1M6""]"||Q96QA5|True|||GSDMA|UniProt|https://www.uniprot.org/
"[""B4DKK7"", ""Q7Z377"", ""Q8WY76"", ""Q9NX71"", ""Q9P163""]"||Q8TAX9|True|||GSDMB|UniProt|https://www.uniprot.org/
|Q8TAX9|Q8TAX9-4||True|4 {ECO:0000303PubMed:36991122}|GSDMB|UniProt|https://www.uniprot.org/
|Q8TAX9|Q8TAX9-1||True|1 {ECO:0000303PubMed:36991122}|GSDMB|UniProt|https://www.uniprot.org/
|Q8TAX9|Q8TAX9-2||True|2 {ECO:0000303PubMed:36991122, ECO:0000303PubMed:36991125}|GSDMB|UniProt|https://www.uniprot.org/
|Q8TAX9|Q8TAX9-3||True|3 {ECO:0000303PubMed:36991122}|GSDMB|UniProt|https://www.uniprot.org/
|Q8TAX9|Q8TAX9-5||True|5|GSDMB|UniProt|https://www.uniprot.org/
|Q8TAX9|Q8TAX9-6||True|6 {ECO:0000303PubMed:36991122}|GSDMB|UniProt|https://www.uniprot.org/
"[""Q5XKF3"", ""Q6P494""]"||Q9BYG8|True|||GSDMC|UniProt|https://www.uniprot.org/
"[""A8K702"", ""D3DWJ9"", ""Q96Q98""]"||P57764|True|||GSDMD|UniProt|https://www.uniprot.org/
"[""A4D156"", ""B2RAX9"", ""B3KT05"", ""O14590"", ""Q08AQ8"", ""Q9UBV3""]"||O60443|True|||GSDME|UniProt|https://www.uniprot.org/
|O60443|O60443-1||True|1|GSDME|UniProt|https://www.uniprot.org/
|O60443|O60443-2||True|2|GSDME|UniProt|https://www.uniprot.org/
|O60443|O60443-3||True|3|GSDME|UniProt|https://www.uniprot.org/
"[""D3DUM4"", ""Q8IY61"", ""Q96GA4"", ""Q9BW09""]"||Q14687|True|||GSE1|UniProt|https://www.uniprot.org/
|Q14687|Q14687-1||True|1|GSE1|UniProt|https://www.uniprot.org/
|Q14687|Q14687-2||True|2|GSE1|UniProt|https://www.uniprot.org/
|Q14687|Q14687-3||True|3|GSE1|UniProt|https://www.uniprot.org/
"[""Q7Z6F8"", ""Q8TB81""]"||Q6UXU4|True|||GSG1L|UniProt|https://www.uniprot.org/
|Q6UXU4|Q6UXU4-1||True|1|GSG1L|UniProt|https://www.uniprot.org/
|Q6UXU4|Q6UXU4-3||True|2|GSG1L|UniProt|https://www.uniprot.org/
|Q6UXU4|Q6UXU4-4||True|3|GSG1L|UniProt|https://www.uniprot.org/
|Q6UXU4|Q6UXU4-2||True|4|GSG1L|UniProt|https://www.uniprot.org/
"[""Q8N4M3"", ""Q8NBR4"", ""Q8NBS0"", ""Q8NBT1"", ""Q96LP9"", ""Q96SI6"", ""Q9BUY4""]"||Q2KHT4|True|||GSG1|UniProt|https://www.uniprot.org/
|Q2KHT4|Q2KHT4-1||True|1|GSG1|UniProt|https://www.uniprot.org/
|Q2KHT4|Q2KHT4-2||True|2|GSG1|UniProt|https://www.uniprot.org/
|Q2KHT4|Q2KHT4-3||True|3|GSG1|UniProt|https://www.uniprot.org/
|Q2KHT4|Q2KHT4-4||True|4|GSG1|UniProt|https://www.uniprot.org/
|Q2KHT4|Q2KHT4-5||True|5|GSG1|UniProt|https://www.uniprot.org/
|Q2KHT4|Q2KHT4-6||True|6|GSG1|UniProt|https://www.uniprot.org/
|Q2KHT4|Q2KHT4-7||True|7|GSG1|UniProt|https://www.uniprot.org/
|Q2KHT4|Q2KHT4-8||True|8|GSG1|UniProt|https://www.uniprot.org/
"[""A8K334"", ""D3DT45"", ""M5A959"", ""Q6FHC1"", ""Q9NPX9"", ""Q9NU74""]"||P48507|True|||GSH0|UniProt|https://www.uniprot.org/
|P48507|P48507-1||True|1|GSH0|UniProt|https://www.uniprot.org/
|P48507|P48507-2||True|2|GSH0|UniProt|https://www.uniprot.org/
"[""Q14399""]"||P48506|True|||GSH1|UniProt|https://www.uniprot.org/
"[""B2R697"", ""B6F210"", ""E1P5P9"", ""Q4TTD9""]"||P48637|True|||GSHB|UniProt|https://www.uniprot.org/
|P48637|P48637-1||True|1|GSHB|UniProt|https://www.uniprot.org/
|P48637|P48637-2||True|2|GSHB|UniProt|https://www.uniprot.org/
"[""C8KIL8"", ""C8KIL9"", ""C8KIM0"", ""D3DSV3"", ""Q7Z5C9"", ""Q9NP63""]"||P00390|True|||GSHR|UniProt|https://www.uniprot.org/
|P00390|P00390-1||True|Mitochondrial|GSHR|UniProt|https://www.uniprot.org/
|P00390|P00390-2||True|Cytoplasmic|GSHR|UniProt|https://www.uniprot.org/
|P00390|P00390-3||True|2|GSHR|UniProt|https://www.uniprot.org/
|P00390|P00390-4||True|3|GSHR|UniProt|https://www.uniprot.org/
|P00390|P00390-5||True|4|GSHR|UniProt|https://www.uniprot.org/
"[""O14959""]"||P49840|True|||GSK3A|UniProt|https://www.uniprot.org/
"[""D3DN89"", ""Q9BWH3"", ""Q9UL47""]"||P49841|True|||GSK3B|UniProt|https://www.uniprot.org/
|P49841|P49841-1||True|1|GSK3B|UniProt|https://www.uniprot.org/
|P49841|P49841-2||True|2|GSK3B|UniProt|https://www.uniprot.org/
"[""B3KSZ0"", ""Q9BST1"", ""Q9NWK0""]"||Q9P0R6|True|||GSKIP|UniProt|https://www.uniprot.org/
"[""B7Z8Y4"", ""D3DUJ7"", ""Q13221"", ""Q6P9D1""]"||Q92896|True|||GSLG1|UniProt|https://www.uniprot.org/
|Q92896|Q92896-1||True|1|GSLG1|UniProt|https://www.uniprot.org/
|Q92896|Q92896-2||True|2|GSLG1|UniProt|https://www.uniprot.org/
|Q92896|Q92896-3||True|3|GSLG1|UniProt|https://www.uniprot.org/
"[""O60665"", ""P30712"", ""Q6IPV7"", ""Q9HD76""]"||P0CG29|True|||GST2|UniProt|https://www.uniprot.org/
"[""Q14750"", ""Q5GHF8"", ""Q5SZC1""]"||P08263|True|||GSTA1|UniProt|https://www.uniprot.org/
"[""Q12759"", ""Q16491"", ""Q9NTY6""]"||P09210|True|||GSTA2|UniProt|https://www.uniprot.org/
"[""O43468"", ""Q068V6"", ""Q8WWA8"", ""Q9H415""]"||Q16772|True|||GSTA3|UniProt|https://www.uniprot.org/
"[""B2RD15"", ""Q5T7Q8"", ""Q6P4G1"", ""Q9BX18"", ""Q9H414""]"||O15217|True|||GSTA4|UniProt|https://www.uniprot.org/
|O15217|O15217-1||True|1|GSTA4|UniProt|https://www.uniprot.org/
|O15217|O15217-2||True|2|GSTA4|UniProt|https://www.uniprot.org/
"[""Q5SZC2""]"||Q7RTV2|True|||GSTA5|UniProt|https://www.uniprot.org/
"[""A8K8J0"", ""A8MVD3"", ""H9KV97"", ""Q9H8S3""]"||Q8NEC7|True|||GSTCD|UniProt|https://www.uniprot.org/
|Q8NEC7|Q8NEC7-1||True|1|GSTCD|UniProt|https://www.uniprot.org/
|Q8NEC7|Q8NEC7-3||True|2|GSTCD|UniProt|https://www.uniprot.org/
"[""B4DIH1"", ""B4DSY2"", ""Q6P4H0"", ""Q7Z520"", ""Q9P1S4""]"||Q9Y2Q3|True|||GSTK1|UniProt|https://www.uniprot.org/
|Q9Y2Q3|Q9Y2Q3-1||True|1|GSTK1|UniProt|https://www.uniprot.org/
|Q9Y2Q3|Q9Y2Q3-2||True|2|GSTK1|UniProt|https://www.uniprot.org/
|Q9Y2Q3|Q9Y2Q3-3||True|3|GSTK1|UniProt|https://www.uniprot.org/
|Q9Y2Q3|Q9Y2Q3-4||True|4|GSTK1|UniProt|https://www.uniprot.org/
"[""Q5GHG0"", ""Q6FH88"", ""Q8TC98"", ""Q9UC96""]"||P09488|True|||GSTM1|UniProt|https://www.uniprot.org/
|P09488|P09488-1||True|1|GSTM1|UniProt|https://www.uniprot.org/
|P09488|P09488-2||True|2|GSTM1|UniProt|https://www.uniprot.org/
"[""B4DRY4"", ""E9PEM9"", ""Q2M318"", ""Q5TZY5"", ""Q8WWE1""]"||P28161|True|||GSTM2|UniProt|https://www.uniprot.org/
|P28161|P28161-1||True|1|GSTM2|UniProt|https://www.uniprot.org/
|P28161|P28161-2||True|2|GSTM2|UniProt|https://www.uniprot.org/
"[""O60550"", ""Q96HA3""]"||P21266|True|||GSTM3|UniProt|https://www.uniprot.org/
"[""A8K765"", ""Q05465"", ""Q32NC1"", ""Q4JNT8"", ""Q6FH87""]"||Q03013|True|||GSTM4|UniProt|https://www.uniprot.org/
|Q03013|Q03013-1||True|1|GSTM4|UniProt|https://www.uniprot.org/
|Q03013|Q03013-2||True|2|GSTM4|UniProt|https://www.uniprot.org/
|Q03013|Q03013-3||True|3|GSTM4|UniProt|https://www.uniprot.org/
"[""A8K0V8"", ""Q6PD78""]"||P46439|True|||GSTM5|UniProt|https://www.uniprot.org/
"[""D3DRA3"", ""F5H7H0"", ""Q5TA03"", ""Q7Z3T2""]"||P78417|True|||GSTO1|UniProt|https://www.uniprot.org/
|P78417|P78417-1||True|1|GSTO1|UniProt|https://www.uniprot.org/
|P78417|P78417-2||True|2|GSTO1|UniProt|https://www.uniprot.org/
|P78417|P78417-3||True|3|GSTO1|UniProt|https://www.uniprot.org/
"[""A8K771"", ""B4DJW6"", ""E7ESD6"", ""Q49TW5"", ""Q5GM70"", ""Q5JU15"", ""Q86WP3""]"||Q9H4Y5|True|||GSTO2|UniProt|https://www.uniprot.org/
|Q9H4Y5|Q9H4Y5-1||True|1|GSTO2|UniProt|https://www.uniprot.org/
|Q9H4Y5|Q9H4Y5-2||True|2|GSTO2|UniProt|https://www.uniprot.org/
|Q9H4Y5|Q9H4Y5-3||True|3|GSTO2|UniProt|https://www.uniprot.org/
"[""O00460"", ""Q15690"", ""Q5TZY3""]"||P09211|True|||GSTP1|UniProt|https://www.uniprot.org/
"[""O00226"", ""Q5TZY2"", ""Q6IC69"", ""Q969K8"", ""Q96IY3""]"||P30711|True|||GSTT1|UniProt|https://www.uniprot.org/
|P30711|P30711-1||True|1|GSTT1|UniProt|https://www.uniprot.org/
|P30711|P30711-2||True|2|GSTT1|UniProt|https://www.uniprot.org/
"[""O60665"", ""P30712"", ""Q6IPV7"", ""Q9HD76""]"||P0CG30|True|||GSTT2|UniProt|https://www.uniprot.org/
||A0A1W2PR19|True|||GSTT4|UniProt|https://www.uniprot.org/
"[""Q9UD62""]"||Q9H4S2|True|||GSX1|UniProt|https://www.uniprot.org/
||Q9BZM3|True|||GSX2|UniProt|https://www.uniprot.org/
"[""Q8NC64""]"||Q8NBJ5|True|||GT251|UniProt|https://www.uniprot.org/
"[""O60327"", ""Q9BZR0""]"||Q8IYK4|True|||GT252|UniProt|https://www.uniprot.org/
"[""A7MD00"", ""C4AMA2"", ""Q0VDF3"", ""Q2VPJ4"", ""Q4KMP2"", ""Q5T4B1"", ""Q8N107"", ""Q96EZ5"", ""Q9P226"", ""Q9UMW5""]"||Q5T4B2|True|||GT253|UniProt|https://www.uniprot.org/
|Q5T4B2|Q5T4B2-1||True|1|GT253|UniProt|https://www.uniprot.org/
|Q5T4B2|Q5T4B2-2||True|2|GT253|UniProt|https://www.uniprot.org/
"[""O95444"", ""Q6DSU6"", ""Q75MX7"", ""Q86UM3"", ""Q8WVC4"", ""Q9UHK8"", ""Q9UI91""]"||Q9UHL9|True|||GT2D1|UniProt|https://www.uniprot.org/
|Q9UHL9|Q9UHL9-1||True|1|GT2D1|UniProt|https://www.uniprot.org/
|Q9UHL9|Q9UHL9-2||True|2|GT2D1|UniProt|https://www.uniprot.org/
|Q9UHL9|Q9UHL9-3||True|3|GT2D1|UniProt|https://www.uniprot.org/
"[""A0A0A0MSY2"", ""A8K5W6"", ""B3KUZ2"", ""Q69G40"", ""Q6EKI8"", ""Q6EKI9"", ""Q6NVW2"", ""Q6P7N8"", ""Q86WX4"", ""Q8ND85"", ""Q8NDE5""]"||Q86UP8|True|||GTD2A|UniProt|https://www.uniprot.org/
|Q86UP8|Q86UP8-1||True|1|GTD2A|UniProt|https://www.uniprot.org/
|Q86UP8|Q86UP8-2||True|2|GTD2A|UniProt|https://www.uniprot.org/
|Q86UP8|Q86UP8-3||True|3|GTD2A|UniProt|https://www.uniprot.org/
|Q86UP8|Q86UP8-4||True|4|GTD2A|UniProt|https://www.uniprot.org/
|Q86UP8|Q86UP8-5||True|5|GTD2A|UniProt|https://www.uniprot.org/
|Q86UP8|Q86UP8-6||True|6|GTD2A|UniProt|https://www.uniprot.org/
"[""B2RNE9"", ""Q69GU6"", ""Q8N979"", ""Q9H739""]"||Q6EKJ0|True|||GTD2B|UniProt|https://www.uniprot.org/
|Q6EKJ0|Q6EKJ0-1||True|1|GTD2B|UniProt|https://www.uniprot.org/
|Q6EKJ0|Q6EKJ0-2||True|2|GTD2B|UniProt|https://www.uniprot.org/
"[""O14743"", ""O15359"", ""O43546"", ""O43588"", ""O43589"", ""Q75M85"", ""Q75M86"", ""Q75M87"", ""Q75M88"", ""Q86U51"", ""Q9BSZ4""]"||P78347|True|||GTF2I|UniProt|https://www.uniprot.org/
|P78347|P78347-1||True|1|GTF2I|UniProt|https://www.uniprot.org/
|P78347|P78347-2||True|2|GTF2I|UniProt|https://www.uniprot.org/
|P78347|P78347-3||True|3|GTF2I|UniProt|https://www.uniprot.org/
|P78347|P78347-4||True|4|GTF2I|UniProt|https://www.uniprot.org/
|P78347|P78347-5||True|5|GTF2I|UniProt|https://www.uniprot.org/
"[""Q6IC67""]"||O00178|True|||GTPB1|UniProt|https://www.uniprot.org/
"[""Q5T7E8"", ""Q8ND84"", ""Q8TAH7"", ""Q8WUA5"", ""Q9HCS9"", ""Q9NRU4"", ""Q9NX60""]"||Q9BX10|True|||GTPB2|UniProt|https://www.uniprot.org/
|Q9BX10|Q9BX10-1||True|1 {ECO:0000269PubMed:10833435}|GTPB2|UniProt|https://www.uniprot.org/
|Q9BX10|Q9BX10-2||True|2 {ECO:0000269PubMed:11054535}|GTPB2|UniProt|https://www.uniprot.org/
|Q9BX10|Q9BX10-3||True|3 {ECO:0000269PubMed:14702039}|GTPB2|UniProt|https://www.uniprot.org/
|Q9BX10|Q9BX10-4||True|4 {ECO:0000269PubMed:14574404}|GTPB2|UniProt|https://www.uniprot.org/
"[""A6NFH1"", ""A6NIG5"", ""A6NKR4"", ""A8K7B4"", ""B7Z4V8"", ""Q8TCY6"", ""Q8WUW9"", ""Q969G4"", ""Q9BX61""]"||Q969Y2|True|||GTPB3|UniProt|https://www.uniprot.org/
|Q969Y2|Q969Y2-1||True|1|GTPB3|UniProt|https://www.uniprot.org/
|Q969Y2|Q969Y2-2||True|2|GTPB3|UniProt|https://www.uniprot.org/
|Q969Y2|Q969Y2-3||True|3|GTPB3|UniProt|https://www.uniprot.org/
|Q969Y2|Q969Y2-4||True|4|GTPB3|UniProt|https://www.uniprot.org/
"[""B3KMC5"", ""B4DY13"", ""B7Z7A3"", ""O95446"", ""Q5T3R8"", ""Q9NVJ8""]"||Q9BZE4|True|||GTPB4|UniProt|https://www.uniprot.org/
|Q9BZE4|Q9BZE4-1||True|1|GTPB4|UniProt|https://www.uniprot.org/
|Q9BZE4|Q9BZE4-2||True|2|GTPB4|UniProt|https://www.uniprot.org/
|Q9BZE4|Q9BZE4-3||True|3|GTPB4|UniProt|https://www.uniprot.org/
"[""H0Y2S1"", ""Q53F77"", ""Q5HYX8""]"||O43824|True|||GTPB6|UniProt|https://www.uniprot.org/
"[""A6NE99"", ""A6NN11"", ""A8K0P6"", ""Q5I0Y4""]"||Q8N3Z3|True|||GTPB8|UniProt|https://www.uniprot.org/
|Q8N3Z3|Q8N3Z3-1||True|1|GTPB8|UniProt|https://www.uniprot.org/
|Q8N3Z3|Q8N3Z3-2||True|2|GTPB8|UniProt|https://www.uniprot.org/
|Q8N3Z3|Q8N3Z3-3||True|3|GTPB8|UniProt|https://www.uniprot.org/
"[""B4DFY6"", ""Q3B7A6"", ""Q5H9V2"", ""Q8IXG8"", ""Q8N982"", ""Q8WU16"", ""Q9BSP1"", ""Q9Y6T6""]"||A4D1E9|True|||GTPBA|UniProt|https://www.uniprot.org/
|A4D1E9|A4D1E9-1||True|1|GTPBA|UniProt|https://www.uniprot.org/
|A4D1E9|A4D1E9-2||True|2|GTPBA|UniProt|https://www.uniprot.org/
|A4D1E9|A4D1E9-3||True|3|GTPBA|UniProt|https://www.uniprot.org/
"[""A8K4J6"", ""Q3MIX5"", ""Q9H4I6""]"||O95528|True|||GTR10|UniProt|https://www.uniprot.org/
"[""E9PH55"", ""Q542Y4"", ""Q6ICJ5"", ""Q8WXF9"", ""Q8WYM4""]"||Q9BYW1|True|||GTR11|UniProt|https://www.uniprot.org/
|Q9BYW1|Q9BYW1-1||True|1|GTR11|UniProt|https://www.uniprot.org/
|Q9BYW1|Q9BYW1-2||True|2|GTR11|UniProt|https://www.uniprot.org/
|Q9BYW1|Q9BYW1-3||True|3|GTR11|UniProt|https://www.uniprot.org/
|Q9BYW1|Q9BYW1-4||True|4|GTR11|UniProt|https://www.uniprot.org/
"[""B3KV17"", ""Q7Z6U3"", ""Q96MR8""]"||Q8TD20|True|||GTR12|UniProt|https://www.uniprot.org/
"[""B3KVB5"", ""B3KWW7"", ""B7Z844"", ""B7ZAC3"", ""Q6UY84"", ""Q8TDB9""]"||Q8TDB8|True|||GTR14|UniProt|https://www.uniprot.org/
|Q8TDB8|Q8TDB8-1||True|1|GTR14|UniProt|https://www.uniprot.org/
|Q8TDB8|Q8TDB8-2||True|2|GTR14|UniProt|https://www.uniprot.org/
|Q8TDB8|Q8TDB8-3||True|3|GTR14|UniProt|https://www.uniprot.org/
|Q8TDB8|Q8TDB8-4||True|4|GTR14|UniProt|https://www.uniprot.org/
|Q8TDB8|Q8TDB8-5||True|5|GTR14|UniProt|https://www.uniprot.org/
"[""A8K9S6"", ""B2R620"", ""D3DPX0"", ""O75535"", ""Q0P512"", ""Q147X2""]"||P11166|True|||GTR1|UniProt|https://www.uniprot.org/
"[""A8K481"", ""B2R936"", ""B7Z547"", ""F8W8V8"", ""Q9UCW9""]"||P11168|True|||GTR2|UniProt|https://www.uniprot.org/
|P11168|P11168-1||True|1|GTR2|UniProt|https://www.uniprot.org/
|P11168|P11168-2||True|2|GTR2|UniProt|https://www.uniprot.org/
"[""B2R606"", ""D3DUU6"", ""Q6I9U2"", ""Q9UG15""]"||P11169|True|||GTR3|UniProt|https://www.uniprot.org/
"[""Q14770"", ""Q5T977"", ""Q8IVB3""]"||P22732|True|||GTR5|UniProt|https://www.uniprot.org/
|P22732|P22732-1||True|1|GTR5|UniProt|https://www.uniprot.org/
|P22732|P22732-2||True|2|GTR5|UniProt|https://www.uniprot.org/
"[""A6NNU6"", ""Q5SXD7"", ""Q8NCC2""]"||Q9UGQ3|True|||GTR6|UniProt|https://www.uniprot.org/
|Q9UGQ3|Q9UGQ3-1||True|1|GTR6|UniProt|https://www.uniprot.org/
|Q9UGQ3|Q9UGQ3-2||True|2|GTR6|UniProt|https://www.uniprot.org/
"[""A2A333""]"||Q6PXP3|True|||GTR7|UniProt|https://www.uniprot.org/
